codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,catalogo_id,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
3159-14-MC20,,2020-11-05T19:26:53Z,direct,,,,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA | DEPTO. DE BIENESTAR SOCIAL (I),611020384,,Región de Tarapacá  ,,JOSE ALFREDO | JOSE ALFREDO,769734244,,Región de Tarapacá  ,,,,,,"Mantención de Extintores - Casa de Huéspedes ""Caleta Angamos""","ExtintoresServicio de mantención de extintores, según cotización del proveedor.",4.0,000,CLP,10000.0,,
316-40-MC20,,2020-11-05T19:26:52Z,direct,,,,Ilustre Municipalidad de Villa Alemana | ADQUISICIONES,690615002,,Región de Valparaíso ,,TRANSPORTES ARACIS LIMITADA | TRANSPORTES ARACIS LTDA,765568846,,Región de Valparaíso ,,,,,,P. N° 2 D.A.F,"Vehículos de servicioTransporte para los días - 16,22,23,29,30 mes enero. total 5 días. horarios desde 09:30 horas hasta las 15:30 horas.",1.0,EA,CLP,325000.0,,
3171-7-MC20,,2020-11-05T19:26:12Z,direct,,,,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA | GOBERNACION MARITIMA DE AYSEN,611020945,,Región Aysén del General Carlos Ibáñez del Campo,,marcelo enrique | marcelo enrique,179117177,,Región Aysén del General Carlos Ibáñez del Campo,,,,,,PODAR ÁRBOLES ÁREAS VERDES GOBERNACIÓN MARÍTIMA,"Servicios de poda de árbolesSERVICIO DE PODA DE 24 ÁRBOLES (PINO), SE ADJUNTA COTIZACIÓN.",1.0,EA,CLP,294000.0,,
3191-288-SE20,,2020-11-05T19:26:53Z,direct,,,,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA | HOSPITAL NAVAL ALMIRANTE NEF,611020171,,Región de Valparaíso ,,Roche Chile Ltda. Roche Pharma | Roche Chile Ltda. Roche Diagnostics,829994003,,Región Metropolitana de Santiago,,,,,,"NN INSUMOS CLÍNICOS Y REACTIVOS ART.10,N°7,LETRA F","Reactivos o soluciones químicosDERIVADOS DE HEMOGLOBINA	3	1150	3450
GASES (CALCIO IONICO-PH)	344	1150	395600
GASES Y EQUILIBRIO ACIDO BASE	506	1150	581900

*DESDE	01-12-2019
*HASTA	31-12-2019
",1.0,EA,CLP,980950.0,,
3268-48-MC20,,2020-11-05T19:26:53Z,direct,,,,Fuerza Aérea de Chile | IVª Brigada Aérea,611030215,,Región de Magallanes y de la Antártica,,Sistemas Informaticos  Ltda. | Sistemas Informaticos  Ltda.,772597207,,Región de Magallanes y de la Antártica,,,,,,210 001/2020 GA DISCO DURO,"Discos durosDISCO DURO PC 1 TB SATA 3,5 BLUE WESTERN DIGITAL ",1.0,EA,CLP,37815.0,,
3286-34-MC20,,2020-11-05T19:26:52Z,direct,,,,I MUNICIPALIDAD DE TUCAPEL | Dirección  de Administración  y Finanzas ,691418006,,Región del Biobío ,,FERRETERIA OROMPELLO LTDA. | FERRETERIA OROMPELLO LTDA.,764400615,,Región del Biobío ,,,,,,ADQUISICION DE 01 ODÓMETRO,Ruedas de medición para distanciasODOMETRO GREAT WALL GW-QL05 100,1.0,EA,CLP,23269.0,,
3442-23-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vichuquén | Administración y Finanzas,691007006,,Región del Maule ,,Inversiones CHL Limitada  | Inversiones CHL LImitada,763879526,,Región Metropolitana de Santiago,,,,,,BOMBAS SUMERGIBLES PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS LLICO,Bombas sumergiblesBOMBA SUMERGIBLE 1.5 HP,2.0,000,CLP,299000.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Detergentes surfactantesLIMPIADOR LIQUIDO POETT LAVANDA 900 ML,10.0,000,CLP,1264.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Detergentes surfactantesLIMPIADOR CIF CREMA 750GR,15.0,000,CLP,1456.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Guantes quirúrgicosGUANTES LATEX VITUTEX C/POLVO T/M 100 UNIDADES,1.0,000,CLP,2422.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Bolsas de basuraBOLSA DE BASURA VIRUTEX NEGRA ROLLO 70X90 10 UNIDADES,15.0,000,CLP,798.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Bolsas de basuraBOLSA DE BASURA 50X70 BIO ROLLO X10 UNIDADES,15.0,000,CLP,409.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Escurridor de traperoTRAPERO ALGODON VIRUTEX - PRODOBLE CON OJAL,15.0,000,CLP,1029.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Frazadas o mopas para limpieza del sueloLIMPIAVIDRIO VIRUTEX  MANGO LARGO 40 CM,1.0,000,CLP,3077.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Paños de limpiezaPAÑO DE GENERO 40X35,15.0,000,CLP,262.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Paños de gamuza o guantes lavablesGUANTES SCOTCH BRITE MULTIUSO T/M,10.0,000,CLP,1148.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,EsponjasESPONJA VIRUTEX LISA COBRE CREATIVA X2 UNIDADES,6.0,000,CLP,965.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Cepillos de limpiezaESCOBILLA WC VIRUTEX CIRCULAR  BLANCA C/BASE,2.0,000,CLP,2533.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Desinfectantes domésticosCLORO TREMEX TRADICIONAL 900CC,10.0,000,CLP,1267.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,Productos para lavar platosLAVALOZA LIQUIDO QUIX 750ML,10.0,000,CLP,1652.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,DesodorantesDESODORANTE AMBIENTAL POETT LAVANDA 360ML,15.0,000,CLP,1231.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,ServilletasSERVILLETAS NOVA CLASICA 50 UNIDADES,30.0,000,CLP,203.0,,
3479-60-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Municipalidad De Calbuco,692206002,,Región de los Lagos ,,RED OFFICE SUR LTDA. | RED OFFICE SUR LTDA.,778060000,,Región de los Lagos ,,,,,,MATERIALES DE ASEO/DAF,JabonesJABON LIQUIDO RAYTANTRICLOSAN 5 LITROS,3.0,000,CLP,6557.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,SoldaduraSOLDADURA ESTAÑO 50% 450GR ROLLO ,1.0,000,CLP,9656.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Uniones HidráulicasTEE SOLDAR 1/2 BRONCE,4.0,000,CLP,630.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Uniones HidráulicasTERMINAL SOLDAR HE 1/2,6.0,000,CLP,496.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Uniones HidráulicasTERMINAL SOLDAR HI 1/2,6.0,000,CLP,546.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Conductos de cobreCAÑERIA COBRE 1/2 X 6 MT,2.0,000,CLP,18488.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Tubería de bronceMETRO CAÑERIA COBRE 1/2 GAS L,4.0,000,CLP,3235.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Tomas de aguaFLEXIBLE GAS 1/2 X 1/2 X1MT,4.0,000,CLP,7395.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Tubería de bronceCOPLA DE BRONCE SO 1/2,5.0,000,CLP,336.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Reguladores de gasLLAVE DE GAS BRONCE 1/2,4.0,000,CLP,3235.0,,
3494-6-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vilcún | Departamento Educación,691908003,,Región de la Araucanía ,,Jose Antonio | Jose Antonio,762914123,,Región de la Araucanía ,,,,,,COMPRA DE MATERIALES REPARACIÓN,Codos de tuboCODO SOLDAR 1/2,10.0,000,CLP,412.0,,
3507-19-SE20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Calbuco | Departamento de Salud,653218907,,Región de los Lagos ,,Centro de Resonancia Magnética Sinapsis | Centro de Resonancia Magnética Sinapsis,762622785,,Región de los Lagos ,,,,,,ECOTOMOGRAFIAS ABDOMINALES,Exámenes médicosECOTOMOGRAFIA ABDOMINAL CON CD E INFORME,30.0,000,CLP,23500.0,,
355-5-SE20,,2020-11-05T19:26:11Z,direct,,,,DIRECCION SERVICIO SALUD METROPOLITANO O | HOSPITAL HANGA ROA,61979270K,,Región de Valparaíso ,,Arau-Chile | Arau-Chile ,995490102,,Región Metropolitana de Santiago,,,,,,Servicio de radio taxi en santiago - Diciembre 19,"Servicios de taxiServicio de radiotaxi en Santiago para pacientes del HHR, enviados a la Red del SSMO entre el 23-11-2019 y el 24-12-2019.",1.0,MON,CLP,546950.0,,
3597-42-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,ceda | ceda,764359119,,,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Letreros publicitarios•	Confección e instalación de letras troqueladas de material pvc blanco 20mm 19 letras 1 cruz pintadas.,20.0,EA,CLP,20800.0,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Silicona VMQ y PMQ y PVMQsilicona acética  blanca ,2.0,EA,CLP,2100.8403,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Urea (UF)barreta 1.65mts,1.0,EA,CLP,10924.3697,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Carretillascarretilla difemat,1.0,EA,CLP,30252.1003,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Sierrasserrucho ,1.0,EA,CLP,5042.0168,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Martillosmartillo anti vibración,1.0,EA,CLP,8403.3613,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Cintas métricashuincha medir 10 mts,1.0,EA,CLP,7394.957,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Piezas de interruptor y accesorios betonera 130 LTS liol,1.0,EA,CLP,201680.6722,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Tubería de broncecopla panza ½ ,20.0,EA,CLP,420.168,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Sets de extensión para catéteres intravenosos o arextensión 20 mts,1.0,EA,CLP,17647.0588,,
3597-45-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Vicuña | Ilustre Municipalidad de Vicuña,690405008,,Región de Coquimbo ,,OBED | OBED,109503630,,Región de Coquimbo ,,,,,,OC TRATO DIRECTO MENOR 10 UTM,Candadoscandado liso 60 mm,2.0,EA,CLP,10084.0336,,
3639-6-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de San Gregorio | Municipalidad de San Gregorio - Educación – Punta Delgada,692515005,,Región de Magallanes y de la Antártica,,Quijada y Quijada Elemento Patagonia Ltda | Q3 Elemento Patagonia,760072966,,Región de Magallanes y de la Antártica,,,,,,Recarga 80 bidones de agua ,Abastecimiento de agua,80.0,EA,CLP,3193.0,,
3682-18-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,Botilleria El Buen Mosto | sucesion2005,532329809,,Región de Coquimbo ,,,,,,Insumos para colaciones Sr. de la Tierra,Bolsas de plásticoBOLSAS PLASTICAS,50.0,EA,CLP,16.8067,,
3682-18-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,Botilleria El Buen Mosto | sucesion2005,532329809,,Región de Coquimbo ,,,,,,Insumos para colaciones Sr. de la Tierra,Galletas dulces o pastelitosGALLETAS GRANDES,50.0,EA,CLP,462.1848,,
3682-18-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,Botilleria El Buen Mosto | sucesion2005,532329809,,Región de Coquimbo ,,,,,,Insumos para colaciones Sr. de la Tierra,"Galletas dulces o pastelitosPASTELITO DULCE, CHOCMAN O SIMILAR.",50.0,EA,CLP,168.0672,,
3682-18-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,Botilleria El Buen Mosto | sucesion2005,532329809,,Región de Coquimbo ,,,,,,Insumos para colaciones Sr. de la Tierra,Jugos y néctar envasadosNECTAR EN CAJITA,50.0,EA,CLP,210.084,,
3682-18-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,Botilleria El Buen Mosto | sucesion2005,532329809,,Región de Coquimbo ,,,,,,Insumos para colaciones Sr. de la Tierra,Agua mineralAGUA MINERAL 500 CC SIN GAS,100.0,EA,CLP,462.1848,,
3682-44-MC20,,2020-11-05T19:26:52Z,direct,,,,Ilustre Municipalidad de Salamanca | Dirección Administración y Finanzas,690414007,,Región de Coquimbo ,,EDUARDO MANUEL | EDUARDO MANUEL,118187431,,Región de Coquimbo ,,,,,,SERVICIOS DE TRASLADO PARA LA ENTREGA DE TARJETAS ,Servicios de taxiSERVICIO DE TRASLADO DE PERSONAL POR 3 DIAS DESDE SALAMANCA A ACENTAMIENTOS DE LA COMUNA DE SALAMANCA SEGUN MEMORANDUM N° 433/2019 RRPP Y CC,1.0,GL,CLP,176469.0,,
3703-10-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Huasco | Finanzas,690307006,,Región de Atacama ,,Jhan Alvaro Javier | Jhan Alvaro Javier,769201890,,Región de Atacama ,,,,,,Impresión de Tela,"Impresión textilServicios de impresión de tela con tinta eco solvente, filtro UV, 4,91x1,81 mtrs.",1.0,GL,CLP,130000.0,,
3704-25-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Cabo de Hornos | Adquisiciones,692544005,,Región de Magallanes y de la Antártica,,KAUFMANN S.A. Vehículos Motorizados | KAUFMANN S.A - SUC. PTA ARENAS,924750006,,Región de Magallanes y de la Antártica,,,,,,Adquirir reparación y mantención camión compactado,"Aceite de motorcompra de:

Reparación y mantención de camión compactador consistentes en lo detallado en la cotización N°0101286702:
-	Mano de obra mecánica.
-	Repuestos para camión compactador.
-	Lubricantes para camión compactador.
-	Materiales e insumos para camión compactador.

Esta compra se efectuará para un modelo previamente adquirido, y se utilizará en el mantenimiento del camión marca Mercedes Benz, modelo 2726 k 36, año 2012
",1.0,GL,CLP,464209.0,,
3707-7-SE20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de La Higuera | Adquisiciones,690402009,,Región de Coquimbo ,,IMPLEMENTOS S.A. | IMPLEMENTOS S.A. (Coquimbo),789240302,,Región de Coquimbo ,,,,,,ADQUISICION DE FOCOS POR MANTENCION DE BUS PPU BDLF-79,Iluminación exterior para automóviles,1.0,GL,CLP,186699.0,,
3734-21-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Laja | Adquisiciones,691703002,,Región del Biobío ,,Laboratorio Hidrolab S.A. | Laboratorio Hidrolab S.A.,783703602,,Región Metropolitana de Santiago,,,,,,ANALISIS CALIDAD DE AGUA,"Sistemas de análisis de aguaSERVICIO DE ANALISIS DE CALIDAD DE AGUA EN LAGUNA LA SEÑORAZA, SEGUN COTIZACION # 72034.",1.0,000,CLP,363829.0,,
3750-17-SE20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de La Higuera | Salud,690402009,,Región de Coquimbo ,,TERATEK | TERATEK,767952171,,Región Metropolitana de Santiago,,,,,,RENOVACIÓN DE LICENCIA DE USO MANUAL SAAP,Reloj de controlSEGÚN COTIZACIÓN PRESENTADA POR EL PROVEEDOR.,1.0,GL,CLP,176000.0,,
3759-3-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Yerbas Buenas | Municipalidad de Yerbas Buenas,691304000,,Región del Maule ,,Microgeo S.A. | Microgeo S.A. - Casa Matriz,885798004,,Región Metropolitana de Santiago,,,,,,SERVICIO TECNICO PLOTER DOM,Impresoras multifunción o multifuncionalesServicio de revisión y reparación a Ploter HP Designjet T830 ,1.0,EA,CLP,165557.98,,
3764-64-MC20,,2020-11-05T19:26:11Z,direct,,,,Ilustre Municipalidad de Nancagua | Municipalidad de Nancagua,690904004,,Región del Libertador General Bernardo O´Higgins,,Transporte Los Tres Antonio Ltda | Transporte Los Tres Antonio Ltda,776886904,,Región del Libertador General Bernardo O´Higgins,,,,,,CONTRATACION DE ARRIENDO DE 3 DIAS DE CAMION ,"Recolección, destrucción, transformación o eliminaCONTRATACION DE ARRRIENDO POR UNA CANTIDAD DE 3 VIAJES DE CAMION PARA RETIRO DE BASURAS Y ESCOMBROS EN CEMENTERIO MUNICIPAL.",1.0,GL,CLP,403361.0,,
3766-3-SE20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Pelarco | Salud,691106004,,Región del Maule ,,INDURA S.A | INDURA MEDICA,76150343K,,Región Metropolitana de Santiago,,,,,,Oxigneo Medico 6 m3,Oxígeno OSERVICIO DE LLENADO (CYL BAJA CAPACIDAD),3.0,000,CLP,5142.0,,
3766-3-SE20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de Pelarco | Salud,691106004,,Región del Maule ,,INDURA S.A | INDURA MEDICA,76150343K,,Región Metropolitana de Santiago,,,,,,Oxigneo Medico 6 m3,Oxígeno OOXIGENO MEDICO 6 M3,3.0,EA,CLP,23853.0,,
3776-32-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Hijuelas | UNIDAD DE ADMINISTRACIÓN Y FINANZAS,690605007,,Región de Valparaíso ,,automotriz | automotriz,786587808,,Región de Valparaíso ,,,,,,Servicio reparación móvil Municipal p.p. DLKR-33.-,"Kits de reparación de frenosRegulación de frenos.
Cambio de foco trasero izquierdo.-",1.0,000,CLP,62185.0,,
3791-67-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Cisnes | Finanzas,692402006,,Región Aysén del General Carlos Ibáñez del Campo,,5.207.962-4 | 5.207.962-4,52079624,,Región Aysén del General Carlos Ibáñez del Campo,,,,,,Orden de pasaje N° 5,"Servicios de autobuses regulares, recorridos fijosOrden de pasaje N° 5",1.0,000,CLP,14000.0,,
3791-74-MC20,,2020-11-05T19:26:53Z,direct,,,,Ilustre Municipalidad de Cisnes | Finanzas,692402006,,Región Aysén del General Carlos Ibáñez del Campo,,Gastón Maldonado | La Economia,86856964,,Región Aysén del General Carlos Ibáñez del Campo,,,,,,Coffe break sesion grupales programa vinculo ,Galletas simples saladascoffe programa vinculo,1.0,000,CLP,36410.084,,
